,online_order,book_table,rate,votes,location,rest_type,cuisines,cost,menu_item
18583,1,0,4.2,226,9,69,1121,400.0,4215
18584,1,0,4.1,124,9,30,789,400.0,4555
18585,1,0,4.0,183,9,66,782,550.0,559
18586,1,0,3.8,70,9,9,214,400.0,3983
18587,1,1,4.1,99,53,21,669,1100.0,1973
18588,1,1,4.6,5894,53,56,721,1400.0,5047
18589,0,1,4.3,764,53,37,741,2500.0,5047
18590,0,1,4.8,7284,53,21,1324,1500.0,5047
18591,0,1,4.8,12121,53,20,813,1600.0,5047
18592,0,1,4.8,3932,53,20,720,1300.0,5047
18593,0,1,4.7,7154,53,20,153,1400.0,5047
18594,0,1,4.5,1909,53,21,1369,1100.0,5047
18595,1,1,4.4,3113,53,21,1350,1500.0,2813
18596,1,1,4.4,3004,53,5,1311,1300.0,5047
18597,0,1,4.5,3486,53,20,1394,1300.0,5047
18598,0,1,4.4,730,53,60,726,1500.0,5047
18599,0,1,4.8,4696,53,57,803,1800.0,5047
18600,1,0,3.8,1989,53,20,50,650.0,5047
18601,1,1,4.4,1184,53,60,1228,1200.0,5047
18602,0,1,4.5,785,53,37,1309,2700.0,5047
18603,0,0,4.2,970,53,20,43,800.0,5047
18604,0,1,4.2,746,53,4,719,1600.0,5047
18605,0,0,4.3,1370,53,20,1303,1000.0,5047
18606,1,0,4.2,3367,53,20,239,600.0,5047
18607,0,1,4.4,619,53,21,641,1000.0,5047
18608,1,1,4.6,2906,53,22,1468,600.0,5047
18609,0,1,4.3,1074,53,20,1325,1600.0,5047
18610,1,1,4.3,1287,53,21,172,1100.0,5047
18611,0,1,4.5,443,53,20,1196,900.0,5047
18612,0,1,4.5,900,53,60,1296,1000.0,5047
18613,1,0,4.0,728,53,20,941,800.0,5047
18614,1,1,4.0,914,53,20,45,750.0,4622
18615,1,1,4.4,1810,53,20,558,800.0,5047
18616,0,1,4.2,1459,53,21,50,800.0,5047
18617,0,1,4.0,362,53,21,138,1500.0,5047
18618,0,1,3.9,866,53,5,1126,1500.0,5047
18619,1,0,4.1,426,53,20,1156,1000.0,5047
18620,1,0,3.7,83,53,20,307,600.0,1960
18621,0,1,4.5,457,53,38,1396,2500.0,5047
18622,0,1,4.3,758,53,60,685,1300.0,5047
18623,0,0,4.0,395,53,20,49,500.0,5047
18624,0,1,3.8,53,53,4,731,1400.0,5047
18625,1,0,3.8,1819,53,20,292,800.0,5047
18626,0,1,4.2,515,53,37,1622,2000.0,5047
18627,0,0,3.9,49,53,26,648,1100.0,5047
18628,1,0,3.7,494,53,20,278,700.0,2734
18629,1,1,4.1,99,53,21,669,1100.0,5047
18630,1,1,3.5,1824,53,20,296,850.0,3518
18631,1,1,4.2,344,53,20,170,1700.0,5047
18632,0,0,3.9,96,53,20,517,650.0,5047
18633,0,0,3.9,151,53,5,1222,1500.0,5047
18634,1,0,3.9,1994,53,20,238,800.0,1832
18635,1,1,3.9,228,53,20,1413,750.0,5047
18636,1,1,3.9,669,53,20,1232,750.0,5047
18637,1,1,4.0,157,53,20,1405,800.0,5047
18638,0,1,3.7,88,53,20,652,800.0,5047
18639,1,1,3.9,231,53,20,1182,800.0,5047
18640,1,0,3.9,300,53,20,604,850.0,1174
18641,1,0,3.9,36,53,20,1156,800.0,5047
18642,1,0,3.6,348,53,20,94,1000.0,2424
18643,1,1,3.8,585,53,20,1183,600.0,5047
18644,1,1,3.8,345,53,20,238,800.0,5047
18645,1,0,3.8,434,53,20,286,650.0,5047
18646,0,1,4.0,213,53,20,1296,1300.0,5047
18647,1,0,3.9,772,53,20,1181,1000.0,5047
18648,0,1,2.7,444,53,20,1156,900.0,5047
18649,1,0,4.0,284,53,20,236,750.0,5047
18650,1,0,2.7,602,53,20,1599,400.0,5047
18651,1,1,4.0,561,53,20,1196,900.0,3296
18652,1,0,3.7,833,53,20,286,700.0,5047
18653,0,0,3.9,90,53,13,455,700.0,5047
18654,0,0,4.3,53,53,46,680,4500.0,5047
18655,0,0,2.0,259,53,20,80,800.0,5047
18656,0,0,3.8,111,53,20,1196,600.0,5047
18657,0,0,3.9,92,53,20,765,1000.0,5047
18658,1,1,3.4,153,53,20,1196,800.0,5047
18659,1,0,4.0,501,53,20,604,600.0,5047
18660,1,0,3.2,684,53,20,117,800.0,5047
18661,0,0,4.1,97,53,20,591,400.0,5047
18662,0,0,3.8,36,53,21,80,1100.0,5047
18663,1,0,3.7,198,53,20,74,650.0,5047
18664,1,0,3.7,132,53,20,1156,750.0,5047
18665,1,0,3.1,142,53,20,1423,450.0,5047
18666,1,0,3.8,759,53,20,1210,500.0,2997
18667,1,0,2.8,67,53,13,508,300.0,5047
18668,1,0,3.0,459,53,20,1356,500.0,5047
18669,1,0,4.2,176,53,20,1401,1000.0,5047
18670,1,0,3.8,94,53,20,1272,750.0,5047
18671,0,0,2.9,27,53,4,1314,1200.0,5047
18672,1,0,3.1,217,53,20,601,650.0,5047
18673,0,0,3.6,87,53,20,43,650.0,5047
18674,0,0,3.6,94,53,13,360,700.0,5047
18675,1,0,3.7,231,53,20,1591,500.0,5047
18676,1,0,3.6,46,53,20,1196,500.0,5047
18677,1,0,4.1,85,53,13,370,400.0,3682
18678,0,0,3.9,63,53,20,1146,1000.0,5047
18679,1,0,4.0,136,53,20,1579,1000.0,5047
18680,1,0,3.9,671,53,20,1606,450.0,5047
18681,1,0,3.6,56,53,20,591,750.0,5047
18682,0,1,3.9,125,53,46,806,2500.0,5047
18683,1,0,3.7,126,53,20,1156,600.0,5047
18684,1,0,3.3,46,53,20,1185,600.0,5047
18685,0,0,3.8,60,53,20,817,800.0,5047
18686,1,0,3.9,56,53,20,609,800.0,5047
18687,0,1,2.6,62,53,21,1197,1000.0,5047
18688,1,0,3.8,69,53,62,1589,400.0,5047
18689,1,0,2.7,135,53,20,277,550.0,5047
18690,0,0,3.8,690,53,20,604,1000.0,5047
18691,0,0,2.6,118,53,21,1196,1200.0,5047
18692,0,0,3.5,254,53,20,297,500.0,5047
18693,0,0,3.6,28,53,20,1196,600.0,5047
18694,0,0,2.3,203,53,20,1196,400.0,5047
18695,1,0,2.1,479,53,20,1196,650.0,5047
18696,1,1,3.8,384,53,20,1592,800.0,5047
18697,1,0,3.7,61,53,20,296,700.0,5047
18698,1,0,2.8,148,53,62,1474,750.0,5047
18699,0,0,2.4,58,53,20,1196,600.0,5047
18700,1,0,2.6,346,53,20,947,700.0,2560
18701,1,0,3.3,71,53,12,228,250.0,2304
18702,1,0,3.2,155,53,20,199,600.0,5047
18703,1,0,3.0,384,53,20,521,1000.0,5047
18704,1,0,3.5,180,53,20,1191,800.0,5047
18705,1,0,2.4,135,53,20,1196,600.0,5047
18706,1,0,4.1,685,53,62,1644,200.0,5047
18707,1,0,4.1,671,53,62,1674,450.0,5047
18708,1,0,4.0,528,53,62,1451,150.0,5047
18709,1,0,3.9,262,53,62,1474,400.0,5047
18710,1,0,3.9,536,53,62,322,450.0,5047
18711,1,0,4.2,337,53,68,1643,200.0,5047
18712,1,0,3.8,232,53,62,197,300.0,5047
18713,1,0,4.2,220,53,62,1156,300.0,5047
18714,1,0,4.0,73,53,62,1156,250.0,5047
18715,1,0,4.0,97,53,62,1209,400.0,5047
18716,1,0,3.4,115,53,72,1335,300.0,5047
18717,1,0,3.7,97,53,62,1273,500.0,5047
18718,1,0,3.6,66,53,62,1181,600.0,1192
18719,1,0,3.7,114,53,62,1209,400.0,5047
18720,0,0,3.6,104,53,62,1386,350.0,5047
18721,1,0,3.8,295,53,62,1459,350.0,5047
18722,1,0,3.6,131,53,62,197,600.0,5047
18723,1,0,3.8,370,53,62,1561,350.0,5047
18724,1,0,4.1,461,53,62,1451,400.0,5047
18725,1,0,3.8,374,53,62,1410,300.0,5047
18726,1,0,3.9,81,53,62,1156,250.0,5047
18727,1,0,3.4,422,53,62,1196,400.0,5047
18728,1,0,3.8,49,53,62,1033,300.0,5047
18729,1,0,3.9,632,53,62,1451,300.0,5047
18730,0,0,4.1,123,53,62,1156,200.0,5047
18731,1,0,3.8,633,53,62,1190,500.0,5047
18732,1,0,4.0,173,53,62,817,400.0,4407
18733,1,0,3.3,184,53,62,825,350.0,5047
18734,1,0,3.5,98,53,62,1196,400.0,5047
18735,0,0,2.9,69,53,62,1547,200.0,5047
18736,0,0,3.6,255,53,62,817,200.0,5047
18737,1,0,4.1,48,53,62,1156,250.0,5047
18738,1,0,3.8,35,53,62,1156,150.0,5047
18739,1,0,3.8,156,53,62,1218,400.0,5047
18740,1,0,3.5,100,53,3,175,450.0,5047
18741,1,0,3.3,228,53,62,1268,250.0,5047
18742,1,0,4.1,59,53,62,821,300.0,5047
18743,1,0,3.6,92,53,62,1354,700.0,5047
18744,1,0,3.8,54,53,62,1386,400.0,5047
18745,1,0,2.1,243,53,62,197,400.0,5047
18746,1,0,3.2,521,53,62,1036,500.0,5047
18747,1,0,4.5,157,53,62,1259,300.0,4692
18748,1,0,3.6,82,53,62,1670,400.0,5047
18749,0,0,3.6,63,53,62,1547,150.0,5047
18750,1,0,3.6,199,53,41,558,500.0,5047
18751,1,0,3.4,313,53,62,1196,300.0,5047
18752,0,0,2.1,342,53,62,282,500.0,5047
18753,1,0,3.5,47,53,62,1208,300.0,5047
18754,1,0,3.6,26,53,62,1196,250.0,5047
18755,1,0,3.7,63,53,62,839,200.0,5047
18756,1,0,4.1,50,53,62,1640,200.0,5047
18757,0,0,2.8,110,53,62,1002,600.0,5047
18758,1,0,3.1,95,53,62,1463,500.0,5047
18759,0,0,3.8,78,53,62,1196,350.0,5047
18760,1,0,3.8,38,53,62,283,450.0,5047
18761,0,0,3.5,45,53,62,1175,400.0,5047
18762,1,0,3.6,543,53,62,209,400.0,5047
18763,1,0,2.8,53,53,62,817,300.0,5047
18764,1,0,2.6,159,53,62,1156,300.0,2448
18765,1,0,3.7,210,53,41,1181,600.0,5047
18766,1,0,3.2,220,53,62,1547,450.0,5047
18767,0,1,4.4,1788,9,60,688,1200.0,5047
18768,1,1,4.1,266,9,21,1299,1000.0,5047
18769,1,1,4.2,841,9,20,1166,700.0,2986
18770,1,0,4.2,373,9,20,604,600.0,1316
18771,1,0,4.1,825,9,13,506,300.0,5047
18772,1,0,2.8,1878,9,20,110,750.0,5047
18773,1,1,3.2,271,9,60,723,1500.0,5047
18774,1,1,4.0,137,9,13,325,600.0,5047
18775,1,1,4.1,341,9,20,102,600.0,5047
18776,1,0,4.2,116,9,20,1552,800.0,5047
18777,1,0,3.9,115,9,20,1162,800.0,5047
18778,1,1,4.0,511,9,20,48,800.0,5047
18779,1,0,4.0,472,9,20,1156,700.0,5047
18780,1,0,3.9,236,9,20,1424,750.0,5047
18781,1,1,3.8,832,9,21,1156,750.0,5047
18782,1,0,4.0,122,80,20,1210,800.0,5047
18783,0,0,4.1,1143,9,62,1439,500.0,5047
18784,1,0,4.1,221,80,45,1644,250.0,5047
18785,1,0,3.2,50,84,51,53,300.0,5047
18786,0,0,3.4,232,9,20,516,550.0,5047
18787,1,0,3.4,250,9,62,203,400.0,5047
18788,1,0,3.7,128,33,20,1423,600.0,5047
18789,0,0,3.8,210,33,20,205,500.0,5047
18790,1,0,3.2,270,9,20,1038,500.0,5047
18791,1,0,3.3,802,9,62,106,400.0,5047
18792,1,0,3.8,314,77,62,1200,400.0,5047
18793,1,0,3.8,170,33,62,1196,500.0,5047
18794,1,1,3.2,503,9,13,359,500.0,5047
18795,1,0,3.5,69,9,20,1142,850.0,1456
18796,1,0,3.9,198,9,62,1180,300.0,5047
18797,1,0,4.0,784,9,62,1110,600.0,5047
18798,1,0,3.5,107,9,41,69,500.0,5047
18799,0,0,4.0,80,9,13,332,500.0,5047
18800,1,0,3.0,148,9,20,57,600.0,5047
18801,1,0,4.0,121,9,62,1482,900.0,5047
18802,1,0,3.2,426,33,20,1188,600.0,5047
18803,0,0,2.6,142,9,20,1589,400.0,5047
18804,1,0,3.1,159,9,62,1209,450.0,5047
18805,1,0,3.6,83,33,62,866,350.0,5047
18806,1,0,3.8,79,77,62,1272,400.0,5047
18807,1,0,4.0,44,9,62,843,450.0,5047
18808,0,0,2.8,161,84,21,539,1200.0,5047
18809,0,0,3.6,194,9,62,591,250.0,5047
18810,1,1,3.7,692,9,20,598,750.0,5047
18811,1,0,3.3,218,9,20,1138,600.0,5047
18812,0,0,4.0,112,77,62,1547,150.0,5047
18813,1,0,3.7,205,53,62,1156,350.0,5047
18814,1,0,3.0,401,9,62,829,500.0,5047
18815,1,0,3.4,85,9,20,1187,500.0,5047
18816,1,0,3.2,115,33,20,520,500.0,5047
18817,1,0,3.6,92,9,62,1589,350.0,5047
18818,0,0,3.6,98,9,62,1196,450.0,5047
18819,1,0,4.0,183,9,66,782,550.0,5047
18820,0,0,3.9,92,9,62,1423,350.0,5047
18821,0,0,2.8,70,80,20,1520,650.0,5047
18822,1,0,3.4,89,84,62,1156,300.0,5047
18823,0,0,2.4,229,9,20,1156,450.0,5047
18824,0,0,2.9,51,84,20,1235,600.0,5047
18825,0,0,3.6,198,9,20,286,500.0,5047
18826,1,0,3.7,82,9,62,872,150.0,5047
18827,0,0,3.8,54,9,41,1156,500.0,5047
18828,1,0,3.6,106,9,62,1589,250.0,5047
18829,1,0,3.6,93,9,62,1196,300.0,5047
18830,1,0,3.5,377,9,20,569,750.0,5047
18831,1,0,3.7,49,9,62,826,300.0,5047
18832,0,0,2.9,115,9,20,1196,800.0,5047
18833,0,0,4.1,707,9,13,387,600.0,5047
18834,1,1,4.6,5913,53,56,721,1400.0,5047
18835,0,1,4.8,4705,53,57,803,1800.0,5047
18836,0,0,4.3,53,53,46,680,4500.0,5047
18837,0,1,4.5,1914,53,21,1369,1100.0,5047
18838,1,1,4.4,3115,53,21,1350,1500.0,5047
18839,1,1,4.4,3003,53,5,1311,1300.0,5047
18840,0,1,4.4,747,53,60,726,1500.0,5047
18841,1,1,4.4,1192,53,60,1228,1200.0,5047
18842,0,1,4.2,746,53,4,719,1600.0,5047
18843,0,1,4.4,623,53,21,641,1000.0,5047
18844,0,1,4.0,872,53,5,1126,1500.0,5047
18845,0,1,4.3,760,53,60,685,1300.0,5047
18846,0,0,3.9,49,53,26,648,1100.0,5047
18847,0,0,2.9,27,53,4,1314,1200.0,5047
18848,0,1,3.9,125,53,46,806,2500.0,5047
18849,0,1,2.6,62,53,21,1197,1000.0,5047
18850,0,0,2.6,118,53,21,1196,1200.0,5047
18851,0,1,4.4,1798,9,60,688,1200.0,5047
18852,1,1,3.3,272,9,60,723,1500.0,5047
18853,1,1,4.2,4750,12,20,1206,1500.0,5047
18854,1,1,4.3,3152,49,20,1416,1500.0,5047
18855,0,1,4.4,2136,48,37,1314,2200.0,5047
18856,1,1,3.9,1939,49,20,1663,2100.0,5047
18857,0,0,4.6,988,49,37,1654,3000.0,5047
18858,0,0,4.3,698,49,37,812,3000.0,5047
18859,0,1,3.9,53,49,20,167,1500.0,5047
18860,1,1,3.8,200,49,20,982,1600.0,5047
18861,0,1,4.1,274,49,37,994,3000.0,5047
18862,0,0,3.0,108,49,20,1304,800.0,5047
18863,0,1,4.5,2216,66,20,1103,1800.0,5047
18864,1,1,4.4,1132,12,21,208,1200.0,5047
18865,0,1,4.3,165,78,37,18,2800.0,5047
18866,1,1,4.5,1429,12,21,521,1700.0,5047
18867,1,1,4.3,772,48,20,1494,1400.0,5047
18868,0,1,4.4,1082,78,20,1325,1600.0,5047
18869,0,0,4.3,465,48,25,173,1500.0,5047
18870,0,1,4.3,688,66,37,805,2500.0,5047
18871,1,0,4.0,3256,12,20,1402,750.0,5047
18872,0,0,4.1,1014,65,20,1231,500.0,5047
18873,0,1,4.2,337,48,21,1375,1000.0,5047
18874,1,0,4.0,57,8,20,1019,1500.0,5047
18875,0,1,4.3,620,65,37,1326,3400.0,5047
18876,0,0,4.0,53,66,37,143,2000.0,5047
18877,0,1,4.3,330,66,20,1279,1200.0,5047
18878,0,1,4.0,930,8,20,1491,800.0,5047
18879,1,0,4.0,167,66,21,1156,1700.0,5047
18880,1,1,4.3,1053,48,20,981,1600.0,5047
18881,0,1,3.9,312,65,37,1347,2000.0,5047
18882,1,1,4.0,190,74,21,1361,1300.0,5047
18883,0,1,3.9,183,78,20,1320,2200.0,5047
18884,1,1,3.8,203,66,20,1258,1200.0,5047
18885,1,0,4.1,118,66,20,640,1000.0,5047
18886,0,0,3.1,122,48,21,1304,1200.0,5047
18887,0,0,2.8,132,8,20,1440,650.0,5047
18888,0,0,3.9,90,76,20,1393,1400.0,5047
18889,0,1,4.0,103,65,20,1156,1900.0,5047
18890,0,0,3.7,145,66,22,571,1000.0,5047
18891,0,1,3.9,105,8,20,585,1000.0,5047
18892,0,0,3.8,67,66,20,1547,500.0,5047
18893,0,0,3.8,52,66,20,1314,1200.0,5047
18894,0,0,2.3,116,66,20,602,650.0,5047
18895,0,1,4.1,327,15,46,1397,1300.0,5047
18896,1,1,4.2,476,15,20,1272,1700.0,5047
18897,1,1,4.2,570,73,20,570,1200.0,5047
18898,1,0,3.8,160,27,20,608,1300.0,5047
18899,0,0,2.8,254,27,20,1196,1000.0,5047
18900,0,1,3.9,158,15,20,1446,1100.0,5047
18901,1,1,4.3,969,12,13,385,750.0,2654
18902,1,1,4.2,2729,49,13,406,1200.0,386
18903,1,1,4.4,723,49,22,8,1700.0,3026
18904,0,1,4.1,568,49,22,1349,2500.0,5047
18905,0,0,4.0,1463,49,33,788,450.0,5047
18906,1,0,4.1,119,49,14,350,500.0,2478
18907,0,1,3.9,317,49,13,404,800.0,5047
18908,1,0,3.8,262,49,13,332,700.0,939
18909,0,0,4.6,2293,12,13,495,1100.0,5047
18910,1,1,4.2,2854,65,22,1010,800.0,690
18911,0,0,4.5,3596,76,13,338,900.0,5047
18912,0,1,4.1,1737,12,13,386,1000.0,5047
18913,0,0,4.4,2650,12,13,332,600.0,5047
18914,1,0,4.4,1109,48,1,179,600.0,910
18915,1,0,4.2,3574,12,13,459,650.0,705
18916,0,0,4.3,526,48,1,1504,1400.0,5047
18917,0,0,4.3,166,78,13,499,750.0,5047
18918,1,0,4.3,578,78,13,407,700.0,389
18919,0,0,4.3,73,65,13,480,400.0,5047
18920,0,0,4.3,795,12,16,453,900.0,5047
18921,1,0,4.1,118,66,13,169,700.0,799
18922,1,0,4.1,486,12,13,345,700.0,392
18923,1,0,3.9,464,78,16,340,800.0,479
18924,0,0,4.1,55,78,13,461,750.0,5047
18925,1,0,3.7,66,78,13,483,800.0,2972
18926,0,0,4.2,619,8,13,369,500.0,5047
18927,0,0,4.2,116,78,22,1074,1000.0,5047
18928,0,1,3.8,95,48,14,353,1000.0,5047
18929,1,0,3.9,88,65,35,774,400.0,3986
18930,1,0,3.8,74,8,13,343,650.0,5047
18931,0,0,4.0,104,48,19,471,1200.0,5047
18932,1,0,3.7,70,12,10,511,500.0,1773
18933,1,0,4.2,383,78,13,1478,500.0,1718
18934,1,0,3.6,124,65,13,362,600.0,224
18935,1,0,3.8,38,78,20,213,400.0,1702
18936,0,0,3.7,145,66,22,571,1000.0,5047
18937,0,0,3.9,74,76,13,376,500.0,5047
18938,0,0,3.8,99,78,13,420,600.0,5047
18939,0,0,3.6,104,8,13,404,800.0,5047
18940,0,0,3.6,46,8,13,332,350.0,5047
18941,1,1,4.7,4839,15,59,1458,1300.0,2765
18942,0,0,4.0,33,81,17,429,1100.0,5047
18943,1,0,4.3,658,15,17,427,750.0,5000
18944,1,1,4.3,865,15,22,659,1000.0,2140
18945,1,0,4.3,1135,27,13,438,800.0,4639
18946,1,0,3.7,97,27,16,373,650.0,3749
18947,0,0,3.3,90,26,13,445,500.0,5047
18948,1,0,2.9,45,20,13,383,600.0,2121
18949,1,1,4.2,570,73,20,570,1200.0,3610
18950,1,0,4.5,873,26,29,929,500.0,5047
18951,1,0,3.9,307,16,62,1063,300.0,1193
18952,1,0,4.5,131,26,13,509,200.0,842
18953,1,0,4.2,288,76,62,322,500.0,4229
18954,1,0,3.6,383,11,29,923,450.0,3333
18955,1,0,4.3,95,26,30,773,400.0,446
18956,1,0,4.0,1400,26,62,323,600.0,1478
18957,1,0,4.1,790,42,20,238,800.0,4703
18958,1,0,4.0,492,26,62,235,300.0,581
18959,1,0,4.3,294,65,72,1392,500.0,1894
18960,1,0,4.2,781,26,62,1591,300.0,1545
18961,1,0,3.9,114,65,29,235,650.0,1990
18962,1,0,3.9,58,26,29,1113,600.0,4009
18963,1,0,3.4,86,81,72,1156,200.0,5047
18964,1,0,3.8,62,31,62,1156,400.0,5047
18965,1,0,4.0,1074,26,62,866,400.0,4359
18966,1,0,3.4,357,18,62,1156,350.0,53
18967,1,0,4.1,1876,20,20,1402,750.0,2119
18968,1,0,4.3,895,16,29,181,500.0,699
18969,1,0,3.9,100,81,29,1465,800.0,2172
18970,1,0,3.3,262,73,20,1196,500.0,4341
18971,1,0,3.8,93,20,62,1497,300.0,5047
18972,1,1,4.2,1772,26,20,1156,800.0,3532
18973,1,0,4.1,3261,26,20,294,800.0,3339
18974,1,1,4.4,705,26,20,1531,1000.0,1872
18975,1,0,3.9,109,81,29,1190,500.0,1017
18976,1,0,3.3,76,59,29,1470,750.0,5047
18977,1,0,2.7,66,59,62,106,400.0,4143
18978,1,0,4.0,1086,8,66,782,550.0,32
18979,1,0,3.4,81,20,72,1268,400.0,2433
18980,1,0,3.8,235,73,62,1474,750.0,2337
18981,1,0,4.1,753,26,20,1156,950.0,1667
18982,1,0,3.6,211,15,62,322,400.0,2636
18983,1,0,4.1,393,26,62,1110,600.0,4891
18984,1,0,4.4,637,65,30,956,400.0,4560
18985,1,1,4.2,570,73,20,570,1200.0,3610
18986,1,0,4.1,1453,20,20,111,800.0,2653
18987,1,0,3.9,114,78,62,1156,150.0,5047
18988,1,1,4.4,3423,26,20,1375,1500.0,2770
18989,1,0,4.0,629,61,35,777,450.0,4154
18990,1,0,4.2,61,26,71,1628,200.0,2865
18991,1,0,4.1,207,78,62,1594,250.0,3444
18992,1,0,3.7,77,20,62,1156,300.0,63
18993,1,1,4.4,2907,20,20,109,750.0,750
18994,1,0,3.7,89,20,62,1145,400.0,4356
18995,1,1,4.1,535,26,20,619,800.0,1062
18996,1,0,4.3,179,26,12,821,250.0,3724
18997,1,0,4.0,160,26,20,1272,700.0,3673
18998,1,0,3.9,44,26,62,1547,150.0,1971
18999,1,0,3.9,241,26,20,1263,800.0,1457
19000,1,0,4.3,151,78,20,294,650.0,4569
19001,1,1,3.2,60,76,62,856,400.0,2555
19002,1,1,4.3,442,26,20,1656,1200.0,4898
19003,1,0,3.7,43,61,20,602,900.0,1188
19004,1,0,4.3,1230,26,20,1489,1200.0,4633
19005,1,0,3.6,48,16,29,313,300.0,4641
19006,1,0,4.2,985,26,20,596,1100.0,1543
19007,1,0,4.0,63,26,29,235,400.0,2664
19008,1,0,4.2,383,78,13,1478,500.0,1718
19009,1,0,3.9,193,26,29,918,600.0,4995
19010,1,1,4.3,772,48,20,1494,1400.0,3036
19011,1,1,4.1,1857,78,13,459,650.0,3761
19012,1,0,4.6,1726,26,33,781,900.0,803
19013,1,0,4.9,1750,8,30,767,400.0,4486
19014,1,1,4.5,3709,48,23,1464,1300.0,4952
19015,1,0,2.9,75,73,20,1156,500.0,4606
19016,1,0,4.2,452,26,20,1530,700.0,2881
19017,1,1,3.8,196,76,20,274,800.0,4962
19018,1,0,4.1,261,26,30,773,300.0,1607
19019,1,0,4.0,268,26,64,828,800.0,5047
19020,1,1,4.2,253,26,20,1033,800.0,880
19021,1,0,4.0,177,78,20,236,750.0,5047
19022,1,1,4.2,4750,12,20,1206,1500.0,5047
19023,1,0,4.0,571,26,11,778,400.0,2537
19024,1,0,3.6,54,20,20,611,700.0,1406
19025,1,0,4.0,528,18,29,314,350.0,4119
19026,1,0,3.8,265,66,20,604,850.0,4731
19027,1,0,4.6,2518,48,20,809,1600.0,2576
19028,1,0,3.9,63,26,3,189,500.0,5047
19029,1,0,4.0,789,66,62,90,400.0,2157
19030,1,0,4.1,198,26,20,1544,650.0,5047
19031,1,0,4.2,176,14,20,1151,800.0,5047
19032,1,1,4.5,1429,12,21,521,1700.0,17
19033,1,0,3.9,107,48,62,937,500.0,871
19034,1,1,4.2,2729,49,13,406,1200.0,5047
19035,1,1,4.7,4839,15,59,1458,1300.0,5047
19036,1,0,2.8,110,73,20,618,500.0,5047
19037,1,0,3.9,311,20,20,609,500.0,42
19038,1,0,3.9,854,20,20,1145,700.0,5047
19039,1,0,3.9,88,65,35,774,400.0,5047
19040,1,1,3.9,55,26,62,284,350.0,5047
19041,1,0,4.3,428,26,33,779,400.0,5047
19042,1,0,4.3,5344,26,1,179,600.0,5047
19043,1,1,4.2,408,8,5,892,1600.0,5047
19044,1,0,3.9,260,26,20,1196,650.0,2435
19045,1,0,4.3,578,78,13,407,700.0,5047
19046,1,0,3.9,203,26,62,1547,400.0,5047
19047,1,0,4.4,2697,26,30,964,550.0,722
19048,1,0,4.0,29,0,0,181,500.0,2599
19049,1,0,3.5,61,20,62,1002,300.0,3091
19050,1,0,3.1,113,20,20,521,1000.0,1412
19051,1,1,4.3,2052,49,20,1627,1500.0,5047
19052,1,0,4.0,90,20,72,827,650.0,4970
19053,1,1,4.5,1642,15,20,1008,1300.0,5047
19054,1,0,3.9,448,20,20,296,600.0,3302
19055,1,1,4.4,1132,12,21,208,1200.0,5047
19056,1,0,4.1,398,15,20,544,600.0,5047
19057,1,1,4.1,631,15,20,47,1100.0,5047
19058,1,0,3.7,70,12,10,511,500.0,5047
19059,1,0,4.2,232,26,20,1654,1500.0,5047
19060,1,0,3.6,125,8,43,1670,400.0,5047
19061,1,0,4.0,76,20,20,1156,700.0,2808
19062,1,0,4.0,560,26,20,1277,900.0,5047
19063,1,0,4.2,122,76,30,789,400.0,4481
19064,1,0,2.9,331,16,29,1002,600.0,5047
19065,1,0,4.1,1156,26,16,415,500.0,5047
19066,1,0,3.9,121,49,62,1474,400.0,3136
19067,1,0,3.7,271,26,29,1296,500.0,5047
19068,1,0,3.9,87,78,20,1242,500.0,4579
19069,1,0,3.9,1849,26,20,1451,800.0,5047
19070,1,0,2.8,97,26,20,610,600.0,5047
19071,1,1,4.4,2578,26,20,158,1600.0,5047
19072,1,0,3.8,62,76,20,1589,400.0,5047
19073,1,0,3.7,131,26,62,1589,250.0,5047
19074,1,1,4.4,2241,48,39,1014,3000.0,3394
19075,1,0,3.1,165,12,62,825,350.0,3267
19076,1,0,3.9,113,73,62,861,250.0,5047
19077,1,0,4.0,74,20,0,175,250.0,5047
19078,1,1,4.4,723,49,22,8,1700.0,3026
19079,1,0,3.7,72,26,13,436,900.0,788
19080,1,0,4.0,74,26,30,773,350.0,3077
19081,1,0,4.3,194,26,13,370,400.0,3763
19082,1,0,2.7,290,26,20,524,600.0,1312
19083,1,0,3.8,61,26,29,936,300.0,5047
19084,1,0,4.0,48,26,62,837,200.0,5047
19085,1,0,3.9,196,20,20,610,800.0,5047
19086,1,0,3.1,147,16,62,242,200.0,1059
19087,1,0,4.0,290,26,30,767,300.0,3329
19088,1,0,3.4,334,26,20,82,550.0,3891
19089,1,0,4.0,71,26,20,517,750.0,651
19090,1,1,4.1,461,12,20,1156,600.0,5047
19091,1,0,3.9,87,26,13,439,450.0,2262
19092,1,0,4.2,1215,26,13,451,600.0,5047
19093,1,0,3.8,86,26,32,225,100.0,2151
19094,1,0,4.1,79,14,64,864,350.0,4201
19095,1,0,3.9,120,78,20,513,600.0,665
19096,1,1,4.3,509,48,21,558,1300.0,1565
19097,1,0,4.2,132,8,30,949,180.0,2910
19098,1,1,4.2,476,15,20,1272,1700.0,5047
19099,1,0,2.8,303,14,20,235,500.0,4123
19100,1,1,3.9,1373,49,37,1156,2100.0,1897
19101,1,0,3.9,256,20,20,1097,700.0,5047
